instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,key_respAC_prac.rt,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,key_resp.rt,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.191395,156,right,1.15595,parrot      ,4,5,-3,0,3,1182.223945,1182.223945,1184.726805,0,1,1,1,1,156,7,4,hat           ,parrot      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,8,5,3,2,2,1,6,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.34333,157,left,0.84214,giraffe     ,6,3,-1,0,0,1185.377625,1185.377625,1187.87813,0,2,2,2,1,157,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.980575,158,right,0.766725,clownfish     ,3,4,1,1,1,1189.01684,1189.01684,1191.51564,0,3,3,3,1,158,2,3,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.61829,159,left,1.27857,hat           ,7,8,4,1,3,1192.65368,1192.65368,1195.152685,0,4,4,4,1,159,7,3,hat           ,clownfish     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,8,4,3,2,2,1,6,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.75548,160,left,1.179095,parrot      ,4,5,-3,0,3,1195.77471,1195.77471,1198.272535,0,5,5,5,1,160,4,7,parrot      ,hat           ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/08_hat.jpg,5,8,2,1,3,2,4,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.874205,161,left,0.607885,hat           ,7,8,-1,0,0,1198.907635,1198.907635,1201.408965,0,6,6,6,1,161,7,8,hat           ,redfox      ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,8,1,3,2,1,1,6,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.51169,162,right,1.20661,clownfish     ,3,4,1,1,1,1202.54588,1202.54588,1205.04582,0,7,7,7,1,162,2,3,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.14834,163,left,1.22423,hat           ,7,8,6,1,3,1206.164755,1206.164755,1208.66619,0,8,8,8,1,163,7,1,hat           ,calculator    ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,8,9,3,2,4,2,6,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.26712,164,right,0.765735,dress         ,5,7,-1,0,0,1209.284855,1209.284855,1211.77136,0,9,9,9,1,164,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.871505,165,left,0.756495,parrot      ,4,5,-1,0,0,1212.905185,1212.905185,1215.40627,0,10,10,10,1,165,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.508175,166,right,1.11502,giraffe     ,6,3,2,1,3,1216.527355,1216.527355,1219.026385,0,11,11,11,1,166,4,6,parrot      ,giraffe     ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,5,3,2,1,1,1,4,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.62906,167,right,0.97484,parrot      ,4,5,1,1,0,1219.66228,1219.66228,1222.162915,0,12,12,12,1,167,3,4,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.265245,168,left,1.086045,giraffe     ,6,3,-2,0,3,1223.29861,1223.29861,1225.800055,0,13,13,13,1,168,6,8,giraffe     ,redfox      ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,3,1,1,1,1,1,2,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.40339,169,right,1.149125,radio       ,2,10,1,1,0,1226.41814,1226.41814,1228.91971,0,14,14,14,1,169,1,2,calculator    ,radio       ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.021175,170,right,0.716175,giraffe     ,6,3,5,1,3,1230.05635,1230.05635,1232.55637,0,15,15,15,1,170,1,6,calculator    ,giraffe     ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,9,3,4,2,1,1,7,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.157905,171,right,0.768615,giraffe     ,6,3,1,1,1,1233.19227,1233.19227,1235.6932,0,16,16,16,1,171,5,6,dress         ,giraffe     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.795815,172,left,0.6786,giraffe     ,6,3,1,1,0,1236.812805,1236.812805,1239.31331,0,17,17,17,1,172,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.416045,173,right,1.94484,clownfish     ,3,4,2,1,3,1240.43225,1240.43225,1242.93462,0,18,18,18,1,173,1,3,calculator    ,clownfish     ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,9,4,4,2,2,1,7,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.53671,174,left,0.82741,parrot      ,4,5,2,1,3,1243.55383,1243.55383,1246.052835,0,19,19,19,1,174,4,2,parrot      ,radio       ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.65528,175,left,1.512505,radio       ,2,10,-3,0,3,1246.67205,1246.67205,1249.173545,0,20,20,20,1,175,2,5,radio       ,dress         ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/07_dress.jpg,10,7,4,2,3,2,8,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.77468,176,left,1.226565,redfox      ,8,1,6,1,3,1249.79399,1249.79399,1252.29319,0,21,21,21,1,176,8,2,redfox      ,radio       ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/10_radio.jpg,1,10,1,1,4,2,1,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.89534,177,left,0.65142,giraffe     ,6,3,-1,0,0,1252.93039,1252.93039,1255.4291,0,22,22,22,1,177,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.5316,178,right,0.623885,hat           ,7,8,4,1,3,1256.56692,1256.56692,1259.066525,0,23,23,23,1,178,3,7,clownfish     ,hat           ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/08_hat.jpg,4,8,2,1,3,2,3,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.66759,179,right,1.30679,parrot      ,4,5,-1,0,0,1259.68699,1259.68699,1262.186015,0,24,24,24,1,179,5,4,dress         ,parrot      ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,7,5,3,2,2,1,5,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.28878,180,right,0.74116,clownfish     ,3,4,-5,0,3,1263.305595,1263.305595,1265.806465,0,25,25,25,1,180,8,3,redfox      ,clownfish     ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,1,4,1,1,2,1,1,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.408535,181,right,0.74431,giraffe     ,6,3,-1,0,0,1266.425565,1266.425565,1268.92639,0,26,26,26,1,181,7,6,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.02777,182,left,0.95318,clownfish     ,3,4,2,1,3,1270.0476,1270.0476,1272.546475,0,27,27,27,1,182,3,1,clownfish     ,calculator    ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,4,9,2,1,4,2,3,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.14854,183,left,0.54832,clownfish     ,3,4,1,1,0,1273.166695,1273.166695,1275.666145,0,28,28,28,1,183,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.768975,184,right,1.401435,hat           ,7,8,1,1,0,1276.785815,1276.785815,1279.28664,0,29,29,29,1,184,6,7,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,1,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.389165,185,left,0.55955,giraffe     ,6,3,1,1,1,1280.422215,1280.422215,1282.923695,0,30,30,30,1,185,6,5,giraffe     ,dress         ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/07_dress.jpg,3,7,1,1,3,2,2,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.02668,186,left,0.682485,hat           ,7,8,5,1,3,1284.0617,1284.0617,1286.561055,0,31,31,31,1,186,7,2,hat           ,radio       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/10_radio.jpg,8,10,3,2,4,2,6,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.1626,187,right,0.751155,parrot      ,4,5,3,1,3,1287.179125,1287.179125,1289.680255,0,32,32,32,1,187,1,4,calculator    ,parrot      ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,9,5,4,2,2,1,7,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.28198,188,right,0.723325,hat           ,7,8,5,1,3,1290.316935,1290.316935,1292.819035,0,33,33,33,1,188,2,7,radio       ,hat           ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/08_hat.jpg,10,8,4,2,3,2,8,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.434575,189,right,0.507385,giraffe     ,6,3,4,1,3,1293.468615,1293.468615,1295.970125,0,34,34,34,1,189,2,6,radio       ,giraffe     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,10,3,4,2,1,1,8,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.572245,190,right,0.723135,radio       ,2,10,1,1,1,1296.588265,1296.588265,1299.089715,0,35,35,35,1,190,1,2,calculator    ,radio       ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.19176,191,left,0.872215,parrot      ,4,5,3,1,3,1300.20869,1300.20869,1302.709955,0,36,36,36,1,191,4,1,parrot      ,calculator    ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/09_calculator.jpg,5,9,2,1,4,2,4,7,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1303.310655,192,left,0.41986,giraffe     ,6,3,4,1,3,1303.329105,1303.329105,1305.829885,0,37,37,37,1,192,6,2,giraffe     ,radio       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/10_radio.jpg,3,10,1,1,4,2,2,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.431985,193,right,1.18109,redfox      ,8,1,3,1,3,1306.44888,1306.44888,1308.94966,0,38,38,38,1,193,5,8,dress         ,redfox      ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,7,1,3,2,1,1,5,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.550835,194,right,0.60847,hat           ,7,8,6,1,3,1309.56809,1309.56809,1312.069365,0,39,39,39,1,194,1,7,calculator    ,hat           ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/A/08_hat.jpg,9,8,4,2,3,2,7,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.67122,195,right,0.780315,giraffe     ,6,3,-1,0,0,1312.70462,1312.70462,1315.205955,0,40,40,40,1,195,7,6,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.307785,196,left,0.609005,calculator    ,1,9,-1,0,0,1316.32653,1316.32653,1318.82641,0,41,41,41,1,196,1,2,calculator    ,radio       ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.928695,197,left,0.402515,radio       ,2,10,-2,0,3,1319.947415,1319.947415,1322.445845,0,42,42,42,1,197,2,4,radio       ,parrot      ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,10,5,4,2,2,1,8,4,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.047685,198,right,0.759145,hat           ,7,8,-1,0,0,1323.08294,1323.08294,1325.583175,0,43,43,43,1,198,8,7,redfox      ,hat           ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/08_hat.jpg,1,8,1,1,3,2,1,6,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.686125,199,left,0.79561,clownfish     ,3,4,1,1,1,1326.718465,1326.718465,1329.219895,0,44,44,44,1,199,3,2,clownfish     ,radio       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/10_radio.jpg,4,10,2,1,4,2,3,8,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.322405,200,right,0.70452,redfox      ,8,1,7,1,3,1330.35758,1330.35758,1332.85651,0,45,45,45,1,200,1,8,calculator    ,redfox      ,html/resources/sequences_IDs/A/09_calculator.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,9,1,4,2,1,1,7,1,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.458245,201,left,0.623255,redfox      ,8,1,2,1,3,1333.475615,1333.475615,1335.97655,0,46,46,46,1,201,8,6,redfox      ,giraffe     ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,1,3,1,1,1,1,1,2,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.57872,202,left,1.063545,parrot      ,4,5,-1,0,0,1336.59537,1336.59537,1339.096335,0,47,47,47,1,202,4,5,parrot      ,dress         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/07_dress.jpg,5,7,2,1,3,2,4,5,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.198375,203,right,0.733265,clownfish     ,3,4,-2,0,3,1340.23425,1340.23425,1342.7333,0,48,48,48,1,203,5,3,dress         ,clownfish     ,html/resources/sequences_IDs/A/07_dress.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,52,,,,,,,,,,,,,,,,,,,,
,,,,,52,2020-07-04_15h23.14.963,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.33499,204,left,1.31267,hat           ,7,8,2,1,3,1343.353895,1343.353895,1345.853165,0,49,49,49,1,204,7,5,hat           ,dress         ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/07_dress.jpg,8,7,3,2,3,2,6,5,0,52,,,,,,,,,,,,,,,,,,,,
